firstpost_date	url	url_expansion_data_url	url_expansion_data_topsy_expanded_url	content	trackback_author_nick	trackback_author_name
1355548206	http://twitter.com/jrmah_frslnd/status/279815577105735680	Not Available	Not Available	u'Realizing someone became your best friend so that they could get to know you and tell lies about you #disgusted #angry #so #done'	justj3r	ירמיהו
1360613898	http://twitter.com/hayden_ashleigh/status/301062625452765184	Not Available	Not Available	u"Watching How Safe Is Your Childs Nursery, and its getting me so wound up! Can't believe these are left with children. #disgusted #angry"	hayden_ashleigh	..ashleighcarla..
1347590038	http://twitter.com/howerudoing/status/246436597770366976	Not Available	Not Available	u"RT @HowerUdoing: Just saw the saddest thing. Words cannot describe the #hatred I have for people who abuse animals. Like you're scum #di ..."	brittanybarish	Brittany Barish
1381441284	http://twitter.com/artlessmayhem/status/388419017641193473	Not Available	Not Available	u'Could do without this SHIT after three twelve hour shifts in a row. Stressed, exhausted and now completely fucked off. #disgusted #angry'	artlessmayhem	Hannah
1395687018	http://twitter.com/beckybnz/status/448169953108447232	Not Available	Not Available	u'A man with brain damage unable to speak out his thoughts, getting abused in a private trusted hospital! JAIL THEM! #DISGUSTED #ANGRY'	beckybnz	Rebecca
1380316864	http://twitter.com/wrapperstar/status/383702857075408897	Not Available	Not Available	u'Gutted to have fallen foul of a rogue trader this week. Not a happy bunny. #stressed #disgusted #angry'	wrapperstar	Ally Jones
1364533353	http://twitter.com/aj_bell90/status/317502014865170433	Not Available	Not Available	u"I can't believe how ignorant people can be. I can't believe how easily manipulated people can be! #disappointed #disgusted #angry #hopeless"	aj_bell90	AJ Bell
1364605109	http://twitter.com/pudz90/status/317802979682033665	Not Available	Not Available	u'Dutty ants in a pub #disgusted #angry poor @emazie xx'	pudz90	Pudz Desai
1312839063	http://twitter.com/lozz_ahh/status/100680444856647680	Not Available	Not Available	u'RT @Lozz_ahh: The "rioters" are criminals and not a disgrace to the UK but a disgrace to humanity and existence #LondonRiots #disgusted  ...'	flagshipbieber	blah
1324045000	http://twitter.com/scforfreedom/status/147681551575035905	Not Available	Not Available	u"RT @belynda13: @MaxCUA @nikkihaley @g3vol Haley's following in lockstep w- the GOP establishment who wants Mittens for their guy. #disgu ..."	scforfreedom	D. H. Freedom
1341068019	http://twitter.com/nancybabcock/status/219081269374496768	Not Available	Not Available	u"RT @kira_shalom: Can't stop thinking about Ann Curry and how poorly #NBC &amp; @todayshow handled her departure. #disgusted #angry http: ..."	nancybabcock	nancy babcock
1328670363	http://twitter.com/dwill6413/status/167081731369873410	Not Available	Not Available	u'RT @Foehammer: Where the HELL did my United States of America GO?! #RonPaul #RonPaul2012 #USA #CivilUnrest #Disgusted #Angry #1984WasABe ...'	dwill6413	Zeus
